timestamp,host,provider,channel,event_id,event_name,domain,user,workstation,source_ip,source_port,logon_type,process,status,sub_status,message,is_attack,attack_type,country,city,latitude,longitude
2026-04-27 18:11:10,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,mgarcia,LAP-GER-003,172.16.20.207,52862,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\mgarcia from 172.16.20.207 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:11:10,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,helpdesk01,PC-OPS-014,172.16.20.251,60254,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\helpdesk01 from 172.16.20.251 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:11:58,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,helpdesk01,PC-OPS-014,10.10.49.243,59073,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\helpdesk01: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-27 18:12:56,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,lcastro,SRV-MON-001,192.168.1.89,60662,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\lcastro from 192.168.1.89 using logon type 10,0,none,Internal,LAN,,
2026-04-27 18:15:08,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,svc_backup,PC-RRHH-002,172.16.20.230,53356,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Special privileges assigned to CORP\svc_backup,0,none,Internal,LAN,,
2026-04-27 18:16:07,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,alopez,SRV-MON-001,172.16.20.109,57422,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Special privileges assigned to EMPRESA\alopez,0,none,Internal,LAN,,
2026-04-27 18:16:28,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-FIN-001,192.168.1.226,64851,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 192.168.1.226 using logon type 10,0,none,Internal,LAN,,
2026-04-27 18:17:50,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,jperez,PC-OPS-014,172.16.20.74,55701,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\jperez from 172.16.20.74 using logon type 2,0,none,Internal,LAN,,
2026-04-27 18:19:40,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,alopez,PC-OPS-014,192.168.1.102,60540,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for CORP\alopez from 192.168.1.102 using logon type 7,0,none,Internal,LAN,,
2026-04-27 18:20:47,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,helpdesk01,PC-RRHH-002,192.168.1.90,58803,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for LOCAL\helpdesk01 from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 18:21:04,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,svc_backup,SRV-MON-001,172.16.20.51,57445,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Special privileges assigned to LOCAL\svc_backup,0,none,Internal,LAN,,
2026-04-27 18:21:42,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,dtorres,LAP-GER-003,192.168.1.80,51320,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\dtorres from 192.168.1.80 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:22:57,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,analista01,PC-OPS-014,192.168.1.240,51142,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for LOCAL\analista01 from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:24:22,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,helpdesk01,PC-RRHH-002,192.168.1.247,65172,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for EMPRESA\helpdesk01 from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 18:24:34,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,mgarcia,PC-OPS-014,10.10.150.87,49668,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\mgarcia from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:24:46,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,jperez,PC-OPS-014,10.10.81.15,58346,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by EMPRESA\jperez: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-04-27 18:25:18,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_monitor,SRV-MON-001,192.168.1.253,49287,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\svc_monitor from 192.168.1.253 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:26:25,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,analista01,PC-OPS-014,10.10.14.161,50624,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by LOCAL\analista01: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 18:28:22,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,mgarcia,PC-FIN-001,192.168.1.19,54700,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\mgarcia from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 18:29:00,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-OPS-014,192.168.1.213,58118,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 192.168.1.213 using logon type 10,0,none,Internal,LAN,,
2026-04-27 18:29:40,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_backup,LAP-GER-003,172.16.20.3,52900,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\svc_backup from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 18:30:29,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,svc_backup,PC-RRHH-002,192.168.1.67,60317,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for LOCAL\svc_backup from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 18:30:39,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,alopez,PC-RRHH-002,192.168.1.22,50266,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by LOCAL\alopez: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-04-27 18:32:11,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,admin.ops,LAP-GER-003,10.10.125.6,51297,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for CORP\admin.ops from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 18:32:57,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,analista01,SRV-MON-001,172.16.20.25,56346,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for LOCAL\analista01 from 172.16.20.25 using logon type 2,0,none,Internal,LAN,,
2026-04-27 18:33:18,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,analista01,PC-OPS-014,192.168.1.34,64494,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\analista01: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 18:34:25,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,admin.ops,LAP-GER-003,10.10.6.162,51962,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\admin.ops from 10.10.6.162 using logon type 2,0,none,Internal,LAN,,
2026-04-27 18:38:24,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,lcastro,SRV-MON-001,10.10.227.84,63152,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\lcastro from 10.10.227.84 using logon type 2,0,none,Internal,LAN,,
2026-04-27 18:39:15,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,lcastro,PC-OPS-014,192.168.1.99,52196,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\lcastro from 192.168.1.99 using logon type 10,0,none,Internal,LAN,,
2026-04-27 18:40:41,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,PC-FIN-001,192.168.1.154,63214,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 192.168.1.154 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:41:37,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,alopez,LAP-GER-003,172.16.20.185,52881,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for LOCAL\alopez from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 18:41:46,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,lcastro,SRV-MON-001,192.168.1.8,62464,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\lcastro: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-27 18:43:32,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,alopez,PC-FIN-001,172.16.20.141,64739,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\alopez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 18:45:39,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,SRV-MON-001,172.16.20.165,58919,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 172.16.20.165 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:46:36,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,admin.ops,SRV-MON-001,10.10.30.155,57557,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by CORP\admin.ops: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 18:46:56,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,alopez,PC-OPS-014,172.16.20.198,63420,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\alopez from 172.16.20.198 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:47:00,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,dtorres,SRV-MON-001,192.168.1.129,59752,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for EMPRESA\dtorres from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 18:47:39,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,finanzas02,LAP-GER-003,172.16.20.109,52962,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by EMPRESA\finanzas02: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-27 18:49:00,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,admin.ops,PC-OPS-014,10.10.19.117,51155,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\admin.ops from 10.10.19.117 using logon type 2,0,none,Internal,LAN,,
2026-04-27 18:50:07,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,crojas,LAP-GER-003,172.16.20.52,58473,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for LOCAL\crojas from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 18:50:24,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,lcastro,PC-OPS-014,192.168.1.227,59836,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\lcastro from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:51:08,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,crojas,SRV-MON-001,10.10.69.181,59573,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for CORP\crojas from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 18:51:47,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,alopez,PC-OPS-014,10.10.59.219,62951,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\alopez from 10.10.59.219 using logon type 10,0,none,Internal,LAN,,
2026-04-27 18:52:11,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,mgarcia,LAP-GER-003,192.168.1.100,63952,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\mgarcia from 192.168.1.100 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:52:48,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,jperez,PC-OPS-014,10.10.204.172,56628,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Explicit credentials used by CORP\jperez from PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:53:47,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,jperez,PC-OPS-014,172.16.20.56,54567,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Explicit credentials used by CORP\jperez from PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:54:23,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,jperez,LAP-GER-003,192.168.1.211,50769,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\jperez from 192.168.1.211 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:54:29,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,SRV-MON-001,192.168.1.100,55211,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 192.168.1.100 using logon type 7,0,none,Internal,LAN,,
2026-04-27 18:54:31,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,mgarcia,LAP-GER-003,192.168.1.173,63808,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\mgarcia from 192.168.1.173 using logon type 3,0,none,Internal,LAN,,
2026-04-27 18:55:40,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,alopez,PC-OPS-014,10.10.237.209,57726,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for LOCAL\alopez from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 18:56:15,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,PC-OPS-014,172.16.20.202,53954,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 172.16.20.202 using logon type 7,0,none,Internal,LAN,,
2026-04-27 18:57:35,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,dtorres,PC-RRHH-002,192.168.1.108,51674,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for CORP\dtorres from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 19:01:12,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,analista01,SRV-MON-001,172.16.20.107,57808,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Special privileges assigned to EMPRESA\analista01,0,none,Internal,LAN,,
2026-04-27 19:01:23,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,lcastro,SRV-MON-001,172.16.20.122,52672,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\lcastro from 172.16.20.122 using logon type 10,0,none,Internal,LAN,,
2026-04-27 19:02:30,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,admin.ops,PC-RRHH-002,172.16.20.53,60028,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\admin.ops from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 19:03:05,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,SRV-MON-001,172.16.20.166,50464,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\svc_backup from 172.16.20.166 using logon type 10,0,none,Internal,LAN,,
2026-04-27 19:04:14,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,admin.ops,SRV-MON-001,172.16.20.145,59600,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for LOCAL\admin.ops from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 19:08:16,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,svc_backup,PC-FIN-001,172.16.20.45,60248,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Explicit credentials used by EMPRESA\svc_backup from PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 19:08:25,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-OPS-014,192.168.1.123,64549,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 192.168.1.123 using logon type 2,0,none,Internal,LAN,,
2026-04-27 19:08:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,PC-OPS-014,10.10.225.6,64914,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\dtorres from 10.10.225.6 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:09:02,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,alopez,LAP-GER-003,10.10.51.128,50556,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Special privileges assigned to EMPRESA\alopez,0,none,Internal,LAN,,
2026-04-27 19:12:05,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,PC-RRHH-002,10.10.189.119,49536,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\dtorres from 10.10.189.119 using logon type 7,0,none,Internal,LAN,,
2026-04-27 19:12:47,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,finanzas02,PC-FIN-001,10.10.163.181,59198,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\finanzas02 from 10.10.163.181 using logon type 7,0,none,Internal,LAN,,
2026-04-27 19:13:17,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-RRHH-002,10.10.163.135,50503,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 10.10.163.135 using logon type 10,0,none,Internal,LAN,,
2026-04-27 19:13:32,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,finanzas02,LAP-GER-003,172.16.20.109,64537,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\finanzas02 from 172.16.20.109 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:15:12,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,helpdesk01,SRV-MON-001,192.168.1.126,55715,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Explicit credentials used by EMPRESA\helpdesk01 from SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 19:15:39,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,helpdesk01,PC-FIN-001,192.168.1.209,64022,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\helpdesk01 from 192.168.1.209 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:15:48,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,lcastro,SRV-MON-001,192.168.1.88,58709,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for LOCAL\lcastro from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 19:15:49,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,alopez,PC-FIN-001,192.168.1.128,57670,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\alopez from 192.168.1.128 using logon type 10,0,none,Internal,LAN,,
2026-04-27 19:16:57,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,jperez,PC-RRHH-002,192.168.1.86,63780,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\jperez from 192.168.1.86 using logon type 10,0,none,Internal,LAN,,
2026-04-27 19:17:35,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,dtorres,PC-OPS-014,10.10.9.121,52581,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\dtorres: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 19:17:59,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,admin.ops,PC-RRHH-002,192.168.1.195,51164,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Explicit credentials used by CORP\admin.ops from PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 19:18:10,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,dtorres,LAP-GER-003,192.168.1.76,62535,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Special privileges assigned to EMPRESA\dtorres,0,none,Internal,LAN,,
2026-04-27 19:20:43,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,PC-RRHH-002,192.168.1.160,60039,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 192.168.1.160 using logon type 2,0,none,Internal,LAN,,
2026-04-27 19:21:43,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,lcastro,PC-FIN-001,192.168.1.212,64715,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for LOCAL\lcastro from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 19:21:57,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,admin.ops,LAP-GER-003,192.168.1.154,53184,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\admin.ops from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 19:22:50,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,mgarcia,PC-RRHH-002,172.16.20.42,59068,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Process created by LOCAL\mgarcia: C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0,none,Internal,LAN,,
2026-04-27 19:23:32,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,dtorres,PC-OPS-014,192.168.1.24,54455,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\dtorres from 192.168.1.24 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:23:36,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,crojas,LAP-GER-003,172.16.20.9,58095,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\crojas: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 19:27:38,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,crojas,PC-OPS-014,10.10.54.152,52392,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for LOCAL\crojas from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 19:28:42,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,crojas,LAP-GER-003,10.10.82.183,54180,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\crojas from workstation LAP-GER-003,0,none,Internal,LAN,,
